step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1157.9649,535.66,88.00,1.83,225,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1233.9994,621.43,644.03,0.93,384,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.1200,0.00,2.51,22.54,1,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1572.9456,657.21,95.54,15.06,423,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,901.6210,189.26,498.83,14.14,276,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,3.1331,0.41,7.80,29.42,1,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,1206.8142,504.78,63.05,26.41,403,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,1087.9478,365.80,635.55,23.27,353,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.6229,0.00,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4325,971.8795,333.27,88.19,33.46,303,27.92,10.259,5.139,0.3252,219.645,0.00,0.0000
1000,-30,1,3253,1549.1019,531.94,1520.29,29.60,541,27.20,10.103,5.560,0.4804,310.802,0.00,0.0000
1000,-30,2,599,324.9722,151.92,844.86,34.76,101,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,380.1445,115.01,41.41,55.87,57,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,1207.2564,399.56,1071.05,30.03,284,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,2301.0019,1086.24,11057.02,33.07,705,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,406.4225,227.56,24.35,65.26,23,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,1033.8084,331.91,921.12,35.06,73,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,2790.3038,1518.45,15828.96,34.84,755,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1824,366.9640,167.17,31.11,72.11,7,38.85,17.518,2.984,0.2175,429.498,0.00,0.0000
1000,0,1,1740,881.1274,266.91,841.89,40.70,45,38.58,17.318,3.014,0.3685,748.874,0.00,0.0000
1000,0,2,4803,3126.4860,1484.90,15252.39,38.05,815,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,778.1230,240.58,51.72,74.60,35,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,1568.1344,409.26,1338.72,44.81,150,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,2519.3087,1103.96,9753.24,22.85,753,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,716.7781,247.25,62.10,62.26,118,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,1969.6075,647.06,1560.83,36.39,433,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,791.5879,302.01,2055.87,8.26,244,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,1259.1122,445.10,85.09,37.43,280,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
1000,30,1,2310,1449.1938,449.87,1004.21,42.41,363,29.31,11.117,4.844,0.5376,357.032,0.00,0.0000
1000,30,2,220,142.4236,35.07,242.93,71.00,54,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,1039.0721,442.94,63.83,28.38,220,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,787.2829,208.53,492.05,49.77,221,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,190.0229,83.69,262.08,65.79,51,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,415.7055,322.98,13.83,19.39,34,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,256.7479,81.65,138.70,53.69,45,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,4.6757,1.61,13.68,35.34,1,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
