step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,1245,34.9,1.9,9.4,0.2,15.4,0.3,1.43,2.6,961,224,14.23,10.51,385,369,491,0.5,1.43,1.46,1.43,4.34,5.52,5.50,33.2,1.211,0.563,6.15
6000,1,889,45.6,2.8,9.7,0.3,16.5,0.3,1.74,2.7,718,238,15.40,14.14,327,258,304,0.6,1.76,1.74,1.74,4.54,5.76,5.85,30.6,1.427,0.533,6.48
7000,1,466,55.8,3.4,10.5,0.3,20.0,0.4,1.79,1.8,371,308,20.92,17.34,147,157,162,0.7,1.85,1.80,1.77,4.92,6.27,6.20,31.6,1.487,0.594,6.68
8000,1,192,50.7,3.6,9.9,0.1,16.0,0.3,2.01,3.0,165,300,18.68,19.75,78,33,81,0.5,1.95,2.12,2.01,4.66,5.87,5.84,31.7,1.520,0.605,6.60
9000,1,275,56.8,3.0,11.6,0.1,19.7,0.5,1.67,2.5,238,248,17.93,19.32,127,134,14,0.6,1.68,1.57,1.72,4.75,6.28,6.15,27.1,1.516,0.608,6.85
10000,1,212,57.7,3.1,13.9,0.0,16.2,0.5,1.59,2.4,173,356,19.77,22.35,93,89,30,0.7,1.79,1.52,1.55,4.93,6.14,6.02,28.8,1.580,0.631,6.68
10000,32,120,26.0,2.1,6.4,1.5,18.7,0.0,1.52,2.7,95,221,17.60,4.67,42,27,51,1.0,1.12,1.78,1.64,4.68,5.64,5.53,36.7,0.892,0.736,6.25
10000,30,12,33.2,1.8,12.5,0.0,16.1,0.9,1.43,2.5,8,357,27.58,3.61,11,1,0,0.9,1.79,1.21,1.36,4.33,5.75,5.50,20.2,1.024,0.571,6.25
11000,38,126,45.3,2.1,8.9,0.0,17.8,0.3,1.50,4.1,110,346,27.81,9.01,47,38,41,0.5,1.66,1.28,1.53,4.47,5.67,5.63,30.1,1.469,0.455,6.67
11000,32,61,28.4,4.7,6.4,1.1,20.1,0.2,2.23,2.3,54,258,21.42,3.94,21,19,21,1.5,2.11,2.56,2.26,5.18,6.18,6.07,29.9,0.781,0.745,6.69
11000,1,55,48.7,2.6,13.3,0.0,11.3,0.4,1.55,3.4,49,458,19.91,30.30,28,7,20,0.7,1.65,1.45,1.55,3.96,5.55,5.85,31.2,1.633,0.653,6.55
12000,38,131,44.2,1.8,9.1,0.0,19.3,0.2,1.42,2.7,95,287,23.13,7.12,62,50,19,0.8,1.54,1.34,1.43,4.44,5.69,5.76,24.8,1.378,0.488,6.41
