step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,place_k,probed,cells_held,land_bare
1000,8379,3422,307069,1073107,913543,743023,23015,122678,3835,2,721544,10713340,185756.037,133451.741,0.8249,96249.817,0.205,0.333,0.261,0.201,0.721,0.222,2403,0.1014,0.7542,0.096,14.9,45.8,89.3,39.71,4.07,9.92,1.42,24.29,7.08,1.250,0.224,0.111,0.116,10.129,0.519,0.0035,70,348,1949,39198,55,0,0.000,4697,2666,2006,3707,691,2779,4909,0.00,1.37,3423,24.4020,66721,5062,528991,1952.0,-0.0,490834,76.457,2631002.543,1.15e-14,0.00093,30.00,325177,143.943,2.680,140.699,0.564,143.948,7083,267,1029,0,0.2127,0.906,1.235,1.618,1.244,0.933,1.373,0.000,38805.701,7600.786,209912.676,39583.198,32509.979,0.000,26816.503,3148.826,7236.595,0.000,0.755,0.707,0.615,0.000,0.739,0.667,0.480,0.000,3405,118970,0.5813,0.4353,0.5147,0.0000,0.9999,0.0456,0.0498,0.0000,0.5882,0.6629,0.7501,0.0000,0.1136,0.0423,0.0383,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,11502,0.9998,0.6806,0.7744,0.0000,0.9977,0.0456,0.0498,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9889,4.9222,4.9600,0.0000,0.0513,0.1463,0.1246,0.187,0.236,0.236,0.226,23323,0.1995,0.0084,0.0101,0.0000,0.00244,0.00166,0.00151,0.00000,24.40,26.92,27.97,0.00,100.7437,0.0597,70.8924,47.3719,29.0853,1090143,1534231,0.8050,0.0065,1702.9,100.7437,21.62,0,0,0,0,0,0,42356,37201.924,31916.810,0.9576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.49,0,0.1330,0.7372
2000,6542,895,62646,84116,74866,20692,778,33240,297,1,353559,2097079,15473.006,23636.472,0.7634,6766.629,0.100,0.688,0.109,0.103,0.549,0.310,470,0.0912,0.6667,0.075,16.3,37.0,62.2,29.28,1.85,8.71,1.34,17.38,6.14,1.376,0.239,0.139,0.144,4.680,0.280,0.0071,68,293,365,15295,6,0,0.000,3613,407,1702,4433,172,412,5958,1.00,9.49,6682,6.8315,66823,12712,487972,1038.8,-0.0,543441,9.861,2631002.543,1.68e-14,0.00068,25.34,30821,20.048,2.592,17.126,0.329,20.051,1537,884,4121,0,0.1759,0.962,1.393,1.840,1.338,0.927,1.486,0.000,6889.040,6364.533,4219.605,6845.600,11174.430,0.000,8876.229,1738.701,6254.913,0.000,0.487,0.618,0.575,0.000,0.106,0.361,0.271,0.000,11826,13672,0.4712,0.2669,0.3051,0.0000,0.9995,0.0290,0.0321,0.0000,0.6027,0.7469,0.9082,0.0000,0.1755,0.0195,0.0259,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,3876,0.9965,0.5674,0.7999,0.0000,0.9958,0.0290,0.0321,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7552,4.7617,5.1216,0.0000,0.0287,0.1289,0.1215,0.266,0.199,0.428,0.128,1580,0.0579,0.0036,0.0028,0.0000,0.00329,0.00087,0.00069,0.00000,27.66,27.53,27.31,0.00,916.6461,0.0674,18.1407,4.8808,4.9805,1095866,1532045,1.5999,0.0561,2338.9,916.6461,26.00,0,0,0,0,0,0,11817,16869.843,14800.425,0.9540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.69,0,0.0742,0.9477
3000,13664,1995,118099,191214,169683,71401,1714,39122,203,0,429422,3339200,44345.080,39502.304,0.7838,18464.983,0.121,0.617,0.161,0.100,0.568,0.314,325,0.0550,0.6683,0.075,17.1,37.0,66.9,32.11,1.70,7.82,0.31,22.27,6.63,1.335,0.199,0.150,0.154,5.147,0.275,0.0049,56,233,500,17958,40,0,0.000,7393,48,1922,11694,517,2218,10929,0.25,7.30,6454,11.8918,66747,7986,451422,3965.9,-0.0,580209,13.406,2631002.543,1.10e-14,0.00102,14.43,79348,42.100,2.603,37.892,1.606,42.104,5162,2038,6464,0,0.2561,0.829,1.237,1.937,1.309,0.903,1.492,0.000,17501.398,17088.688,14683.000,17280.489,30846.575,0.000,6304.098,2496.484,12236.739,0.000,0.543,0.624,0.562,0.000,0.315,0.467,0.356,0.000,11701,43006,0.6209,0.2946,0.3088,0.0000,0.9995,0.0461,0.0430,0.0000,0.5687,0.7842,0.9398,0.0000,0.0890,0.0189,0.0243,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,11056,0.9959,0.5758,0.6759,0.0000,0.9981,0.0461,0.0430,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4309,4.8737,4.8989,0.0000,0.0288,0.0441,0.0368,0.065,0.067,0.062,0.048,2277,0.0925,0.0030,0.0029,0.0000,0.00238,0.00115,0.00098,0.00000,22.99,27.83,27.91,0.00,1739.1400,0.0603,48.5960,4.6357,8.7703,1096509,1527600,2.0640,0.1083,2156.0,1739.1400,22.38,0,0,0,0,0,0,15313,21037.321,18248.898,0.9498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.72,0,0.1573,0.8182
4000,9515,1509,103354,158148,140611,52967,1827,40743,173,1,419451,3124147,31262.874,36747.141,0.7848,16173.182,0.120,0.652,0.115,0.113,0.534,0.340,282,0.0838,0.6724,0.072,19.1,37.3,65.7,32.91,2.04,8.00,0.67,22.20,6.74,1.251,0.198,0.153,0.156,5.448,0.304,0.0055,60,247,499,16559,25,0,0.000,4701,56,1836,7623,346,691,8478,2.00,9.27,8057,9.0972,66791,9934,418427,1945.5,-0.0,614502,12.830,2631002.543,1.15e-14,0.00039,37.93,65143,35.156,2.614,32.004,0.538,35.159,2271,2618,4626,0,0.3373,0.910,1.078,1.927,1.235,0.941,1.434,0.000,11752.205,13916.379,10375.051,11675.416,25385.588,0.000,8027.143,1716.125,10830.690,0.000,0.519,0.582,0.529,0.000,0.192,0.384,0.374,0.000,10252,41618,0.5572,0.1604,0.2208,0.0000,0.9979,0.0386,0.0422,0.0000,0.5741,0.8545,0.9129,0.0000,0.1887,0.0182,0.0269,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,7578,0.9965,0.7770,0.7891,0.0000,0.9971,0.0387,0.0422,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7920,5.3712,5.1701,0.0000,0.0310,0.0737,0.0660,0.066,0.161,0.125,0.084,1659,0.0530,0.0027,0.0022,0.0000,0.00261,0.00115,0.00124,0.00000,26.68,27.32,27.43,0.00,1555.6821,0.0741,37.3870,4.6251,8.2052,1100513,1525560,2.1558,0.1300,2229.1,1555.6821,25.42,0,0,0,0,0,0,15731,20573.959,17763.884,0.9616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.18,0,0.1127,0.9215
5000,10984,1526,75226,107802,95786,31980,596,29416,125,0,306550,2803353,24664.451,25526.563,0.8600,9050.059,0.085,0.765,0.093,0.057,0.550,0.334,182,0.0595,0.6713,0.060,14.8,35.9,67.1,26.99,1.69,6.88,0.68,17.73,6.15,1.463,0.173,0.149,0.153,4.829,0.274,0.0052,60,259,372,13692,66,5,0.109,5678,37,2062,8885,492,2139,8353,2.25,10.07,11248,13.1707,66754,15984,397896,2061.9,-0.0,640102,9.644,2631002.543,1.06e-15,0.00092,12.68,43355,25.953,2.602,22.257,1.093,25.956,4278,1374,5332,0,0.1697,0.951,1.442,1.997,1.427,0.907,1.635,0.000,8268.531,9996.444,8954.070,8225.750,16534.689,0.000,6337.573,2049.052,8089.879,0.000,0.519,0.600,0.552,0.000,0.272,0.327,0.297,0.000,18442,29282,0.4558,0.2215,0.3961,0.0000,0.9994,0.0330,0.0431,0.0000,0.6834,1.0331,0.9589,0.0000,0.1286,0.0114,0.0140,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4332,0.9979,0.7115,0.7253,0.0000,0.9975,0.0330,0.0431,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2425,5.0074,4.7554,0.0000,0.0326,0.0686,0.0580,0.145,0.093,0.127,0.113,817,0.0454,0.0039,0.0032,0.0000,0.00271,0.00076,0.00076,0.00000,23.13,26.97,27.56,0.00,1604.3507,0.0627,24.9950,3.0583,6.5860,1101077,1524520,1.5145,0.0933,2262.9,1604.3507,23.03,0,0,0,0,0,0,9785,16476.504,14384.405,0.9515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.89,0,0.1160,0.8759
6000,12818,2099,112084,179391,157488,65959,1348,41162,356,0,536810,3712712,41174.571,45335.154,0.8334,17374.597,0.124,0.704,0.103,0.069,0.546,0.341,295,0.0633,0.6382,0.064,22.8,41.3,82.1,31.63,2.27,10.10,0.42,18.84,5.99,1.581,0.233,0.158,0.163,5.101,0.262,0.0052,59,262,591,16251,31,6,0.015,6731,844,2758,9216,1304,2544,8970,0.00,7.54,6812,13.6222,66758,17478,373214,1905.4,-0.0,676936,13.745,2631002.543,5.13e-15,0.00088,23.20,82440,44.816,2.584,40.362,1.869,44.819,5968,767,6083,0,0.1517,0.918,1.733,2.000,1.420,0.887,1.827,0.000,11265.152,15272.651,22247.018,11168.723,25133.428,0.000,12039.393,593.277,15327.887,0.000,0.527,0.611,0.546,0.000,0.373,0.506,0.317,0.000,24764,38506,0.5375,0.1882,0.3941,0.0000,0.9998,0.0316,0.0450,0.0000,0.5825,0.6529,0.9703,0.0000,0.1110,0.0276,0.0172,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,6265,0.9986,0.5733,0.7655,0.0000,0.9987,0.0317,0.0450,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2681,5.3283,4.2537,0.0000,0.0254,0.0448,0.0358,0.055,0.064,0.050,0.086,1702,0.0653,0.0016,0.0021,0.0000,0.00232,0.00111,0.00085,0.00000,22.39,26.24,27.34,0.00,1441.5955,0.0988,36.8455,6.4113,7.3337,1102420,1521891,0.7997,0.0293,2432.7,1441.5955,19.40,0,0,0,0,0,0,22259,27960.557,24034.845,0.9366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.16,0,0.1598,0.7834
7000,11504,1606,139950,216316,188955,74108,2258,50117,996,0,727616,4340768,44056.774,52922.234,0.7997,16552.854,0.082,0.785,0.070,0.064,0.514,0.350,364,0.1056,0.6727,0.072,13.7,34.0,78.7,28.71,1.30,7.82,0.54,19.05,6.10,1.546,0.204,0.121,0.124,4.937,0.235,0.0057,51,228,534,23108,33,9,0.059,5703,404,1498,9602,886,740,9878,2.00,12.57,6473,9.6864,66824,14040,340163,3726.3,-0.0,712827,13.694,2631002.543,2.30e-15,0.00008,24.47,98569,49.271,2.560,45.192,1.519,49.275,2876,845,7783,0,0.1091,1.000,1.575,2.000,1.361,0.951,1.679,0.000,13851.200,21713.776,13647.465,13692.879,33269.284,0.000,13524.641,2373.581,20471.158,0.000,0.442,0.611,0.535,0.000,0.272,0.484,0.323,0.000,22554,44254,0.4145,0.0925,0.2131,0.0000,0.9996,0.0363,0.0319,0.0000,0.5734,0.7904,0.9216,0.0000,0.1082,0.0166,0.0132,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,9620,0.9955,0.7093,0.7561,0.0000,0.9986,0.0363,0.0319,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5550,5.1271,4.6659,0.0000,0.0332,0.0795,0.0559,0.095,0.072,0.068,0.154,1981,0.0590,0.0015,0.0034,0.0000,0.00250,0.00113,0.00072,0.00000,25.93,27.84,27.74,0.00,1758.4834,0.1329,47.6445,6.3229,7.3715,1107013,1518059,0.6195,0.0139,2278.0,1758.4834,21.78,0,0,0,0,0,0,34296,36369.380,30866.270,0.9469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.51,0,0.1295,0.8931
8000,11192,1543,114416,166705,147001,49924,2365,32432,902,0,408911,3573130,35098.701,35968.214,0.8142,15158.859,0.071,0.788,0.056,0.085,0.538,0.337,415,0.0813,0.6889,0.043,16.5,34.4,79.4,33.19,1.55,6.91,0.48,24.25,6.39,1.441,0.187,0.122,0.124,4.844,0.255,0.0046,45,214,356,18334,32,11,0.083,5243,1224,1249,8719,625,992,9575,2.75,12.61,9873,12.2470,66725,14355,316420,4161.0,-0.0,736001,10.350,2631002.543,4.25e-15,0.00059,7.77,74324,38.534,2.568,34.584,1.382,38.537,3457,1911,5824,0,0.2540,0.851,1.331,2.000,1.339,0.875,1.687,0.000,10868.927,18299.499,9662.777,10719.752,29875.031,0.000,7495.955,1435.927,11877.472,0.000,0.495,0.618,0.542,0.000,0.228,0.411,0.292,0.000,22933,52944,0.5105,0.0927,0.2181,0.0000,0.9997,0.0381,0.0371,0.0000,0.6156,0.7213,0.9062,0.0000,0.0976,0.0250,0.0171,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,7108,0.9953,0.7008,0.7947,0.0000,0.9980,0.0381,0.0371,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.3560,5.4797,4.6081,0.0000,0.0318,0.0503,0.0323,0.028,0.079,0.030,0.072,1552,0.0596,0.0020,0.0060,0.0000,0.00262,0.00102,0.00077,0.00000,26.23,28.16,28.14,0.00,1329.5144,0.0795,41.1730,3.9666,6.3832,1109493,1515736,1.1028,0.1030,2545.0,1329.5144,16.84,0,0,0,0,0,0,19790,20809.355,17542.582,0.9557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.70,0,0.1265,0.8795
9000,14355,1424,99344,149086,130013,47748,1994,25700,649,0,362935,2953920,37597.912,33185.768,0.8463,13988.800,0.078,0.774,0.093,0.055,0.546,0.336,266,0.0481,0.6468,0.082,16.0,32.0,72.5,30.53,1.50,6.56,0.68,21.78,6.36,1.448,0.184,0.152,0.155,4.540,0.253,0.0044,44,225,389,12437,33,8,0.056,7128,21,3260,11074,348,1568,12439,0.50,9.34,10899,13.0601,66717,16481,297562,3797.8,-0.0,756194,9.610,2631002.543,1.98e-14,0.00231,30.68,68760,39.395,2.591,34.424,2.379,39.398,3244,3121,7990,0,0.2584,0.877,1.379,2.000,1.295,0.868,1.736,0.000,9626.991,19530.274,13041.088,9538.609,29007.015,0.000,6418.811,920.059,11858.099,0.000,0.489,0.608,0.563,0.000,0.309,0.392,0.310,0.000,22922,48183,0.5499,0.1927,0.1751,0.0000,0.9996,0.0317,0.0379,0.0000,0.5721,0.8264,0.9096,0.0000,0.1405,0.0152,0.0172,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,3130,0.9950,0.5082,0.7812,0.0000,0.9981,0.0317,0.0379,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.8231,5.0753,3.9664,0.0000,0.0319,0.0625,0.0474,0.053,0.109,0.060,0.114,1832,0.1018,0.0009,0.0030,0.0000,0.00234,0.00118,0.00074,0.00000,25.55,27.24,27.06,0.00,1519.7724,0.0680,39.1307,4.8543,4.7559,1112004,1512105,1.9990,0.1863,2588.9,1519.7724,18.95,0,0,0,0,0,0,16687,19196.968,16344.253,0.9432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.30,0,0.1466,0.8840
10000,8108,2394,94058,131037,112773,34960,2019,31646,919,0,391732,4146322,28918.660,34355.938,0.8880,12615.968,0.076,0.817,0.058,0.050,0.610,0.293,384,0.0879,0.6859,0.051,14.9,32.0,69.8,25.44,1.89,8.18,0.37,15.00,5.68,1.579,0.218,0.176,0.180,6.526,0.360,0.0045,51,251,390,15321,28,12,0.044,3883,56,2113,5939,111,834,7163,1.00,6.92,16307,15.5315,66725,19321,287471,1167.7,0.0,769559,10.659,2631002.543,2.48e-14,0.00289,11.37,62561,38.034,2.603,34.676,0.755,38.037,2010,991,5107,0,0.1503,0.983,1.835,2.000,1.318,0.956,1.802,0.000,5993.631,17712.147,8606.604,5948.722,26979.303,0.000,6999.192,868.965,13871.813,0.000,0.471,0.632,0.656,0.000,0.153,0.368,0.282,0.000,28152,42558,0.6938,0.0801,0.1203,0.0000,0.9997,0.0329,0.0295,0.0000,0.5683,0.9611,0.9657,0.0000,0.1773,0.0282,0.0254,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,4308,0.9980,0.8040,0.8290,0.0000,0.9976,0.0329,0.0295,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.8661,5.7959,4.0421,0.0000,0.0601,0.0572,0.0497,0.054,0.095,0.105,0.075,1418,0.0826,0.0013,0.0023,0.0000,0.00260,0.00059,0.00057,0.00000,26.66,27.03,27.15,0.00,1582.9417,0.0723,33.3988,3.7626,6.8966,1115060,1511301,2.4462,0.1924,2595.2,1582.9417,19.36,0,0,0,0,0,0,19456,21739.970,18350.741,0.9476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.61,0,0.0843,0.9272
