step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool
10000,0,375,37.40,0.30,9.61,0.02,9.66,0.01,1.11,0.011,0.084,222043.6,172197.0,0,38,3.53,1.13,1.11,14.9312,493.16,35108.2,0.1231,17.6082,5462,12.9992,1534,3.5914,14438.9,156.68,44.2036,0.0,0.0000,0.942,0.3471
10000,1,253,39.45,0.28,10.56,0.00,9.67,0.02,1.08,0.012,0.058,210151.3,156621.8,1,42,3.68,1.09,1.08,15.2689,473.70,34744.5,0.0479,16.2730,5461,12.9968,1475,3.4263,15433.9,81.11,57.9255,0.0,0.0000,0.873,0.2686
10000,2,316,45.88,0.35,10.78,0.02,12.91,0.01,1.09,0.003,0.088,196369.0,131930.0,1,54,4.03,1.09,1.10,14.7209,589.04,33142.8,0.0516,14.7694,5461,12.9968,1367,3.5179,15004.5,62.20,61.5529,0.0,0.0000,0.910,0.2734
20000,0,207,76.47,0.93,15.29,0.38,20.99,0.09,1.21,0.029,0.091,97836.7,83522.1,1,28,5.49,1.32,1.11,4.2705,298.56,28254.8,0.0000,9.7751,5462,4.3545,2161,2.5793,5654.3,158.83,20.6169,0.0,0.0000,0.943,0.4264
20000,1,180,70.51,1.07,12.53,0.11,20.64,0.04,1.30,0.022,0.068,50672.7,36050.5,1,15,5.19,1.33,1.20,2.4518,204.88,32841.0,0.0000,5.1122,5461,4.3537,1844,1.1083,2424.1,86.63,14.3663,0.0,0.0000,0.898,0.2679
20000,2,167,68.73,1.10,12.22,0.20,19.93,0.05,1.31,0.024,0.065,39481.2,24038.1,1,10,4.89,1.41,1.16,2.1148,455.01,31419.8,0.0000,4.1805,5461,4.3537,1886,1.0733,1983.7,54.52,14.2073,0.0,0.0000,0.856,0.2144
