step,event,lineage,other,size
5000,birth,1,0,5873
5000,birth,13,0,10
5000,birth,22,0,16
5000,birth,23,0,7
5000,birth,25,0,30
5000,birth,31,0,147
5000,birth,32,0,269
5000,birth,33,0,18
5000,birth,39,0,83
5000,birth,43,0,19
5000,birth,57,0,77
5000,birth,73,0,166
5000,birth,99,0,13
5000,birth,180,0,216
5000,birth,194,0,306
5000,birth,197,0,19
5000,birth,217,0,140
5000,birth,273,0,28
5000,birth,301,0,12
5000,birth,343,0,82
5000,birth,365,0,21
6000,birth,453,0,38
6000,split,463,33,37
6000,birth,472,0,24
6000,extinct,22,0,16
6000,extinct,33,0,18
7000,split,497,1,525
7000,split,502,1,7
7000,split,506,343,193
7000,birth,507,0,103
7000,birth,519,0,5
8000,extinct,23,0,26
8000,extinct,99,0,13
8000,extinct,273,0,10
8000,extinct,343,0,83
8000,extinct,453,0,15
9000,split,537,497,624
9000,split,538,1,165
9000,split,539,502,7
9000,extinct,301,0,12
10000,extinct,13,0,6
10000,extinct,502,0,7
10000,extinct,506,0,87
10000,extinct,519,0,5
10000,extinct,539,0,7
11000,split,572,1,26
11000,split,573,388,46
11000,split,576,388,229
11000,extinct,25,0,6
11000,extinct,57,0,14
11000,extinct,463,0,8
12000,split,508,55,48
12000,split,601,32,28
13000,split,604,1,182
13000,split,605,497,22
13000,split,612,1,793
13000,extinct,39,0,11
14000,split,626,1,195
14000,extinct,73,0,6
14000,extinct,573,0,134
15000,split,628,1,326
15000,split,629,1,319
15000,split,631,194,94
15000,split,637,601,7
15000,extinct,180,0,6
16000,split,648,1,186
16000,split,649,604,83
16000,split,653,1,513
16000,split,654,604,6
16000,split,656,604,169
16000,split,657,538,29
16000,split,667,604,235
16000,extinct,572,0,26
17000,split,647,194,20
17000,extinct,31,0,6
17000,extinct,197,0,6
17000,extinct,654,0,6
18000,birth,117,0,19
18000,split,688,1,415
18000,split,692,667,8
18000,split,694,648,5
18000,split,717,612,118
18000,extinct,365,0,8
18000,extinct,604,0,39
18000,extinct,656,0,17
19000,split,720,653,660
19000,split,725,688,163
19000,split,732,667,86
19000,extinct,472,0,6
19000,extinct,626,0,55
19000,extinct,629,0,284
19000,extinct,647,0,20
19000,extinct,717,0,118
20000,split,748,720,120
20000,split,749,1,5
20000,split,750,667,16
20000,extinct,32,0,20
20000,extinct,628,0,100
20000,extinct,631,0,31
20000,extinct,637,0,6
20000,extinct,653,0,30
20000,extinct,667,0,45
20000,extinct,694,0,5
20000,extinct,732,0,86
21000,split,695,653,6
21000,extinct,508,0,5
21000,extinct,648,0,90
21000,extinct,649,0,10
21000,extinct,692,0,74
21000,extinct,748,0,120
22000,split,836,1,79
22000,split,837,720,1255
22000,split,870,725,7
22000,extinct,537,0,10
22000,extinct,601,0,11
22000,extinct,749,0,5
22000,extinct,750,0,16
23000,split,906,1,181
23000,split,908,1,33
23000,split,913,538,21
23000,split,916,835,520
23000,split,937,835,6
23000,split,939,720,96
23000,split,941,810,390
23000,split,946,725,9
23000,split,950,695,18
23000,extinct,612,0,6
23000,extinct,720,0,8
24000,split,993,909,54
24000,split,1002,872,20
24000,split,1018,537,39
24000,extinct,507,0,8
24000,extinct,576,0,5
24000,extinct,605,0,6
24000,extinct,695,0,6
24000,extinct,937,0,6
25000,split,957,657,103
25000,split,1047,1,241
25000,extinct,657,0,36
25000,extinct,870,0,7
26000,split,822,764,28
26000,split,1094,1,8
26000,split,1095,1,317
26000,split,1127,908,150
26000,extinct,117,0,6
26000,extinct,194,0,15
26000,extinct,497,0,82
26000,extinct,688,0,81
26000,extinct,725,0,62
26000,extinct,939,0,10
26000,extinct,1002,0,20
26000,extinct,1018,0,39
27000,split,1133,1093,631
27000,split,1135,941,8
27000,split,1136,1093,2747
27000,split,1137,906,204
27000,split,1172,916,489
27000,extinct,837,0,75
27000,extinct,913,0,126
28000,split,1213,1,1057
28000,split,1216,1,214
28000,split,1217,1133,8
28000,split,1235,1135,40
28000,extinct,43,0,7
28000,extinct,836,0,5
28000,extinct,941,0,16
28000,extinct,946,0,5
28000,extinct,1135,0,8
29000,split,1298,1095,174
29000,split,1344,1170,5
29000,extinct,908,0,22
29000,extinct,1047,0,39
29000,merge,1094,1,7
29000,merge,1095,1,140
30000,split,1353,1136,5
30000,extinct,993,0,9
30000,extinct,1217,0,8
30000,extinct,1235,0,11
31000,split,1315,1238,494
31000,extinct,906,0,6
31000,extinct,1133,0,64
32000,split,1487,1216,676
32000,split,1489,916,327
32000,split,1528,916,129
32000,extinct,1353,0,5
33000,split,1554,1315,86
33000,merge,1,1213,268
33000,extinct,822,0,5
33000,extinct,916,0,5
33000,extinct,950,0,46
34000,extinct,538,0,7
34000,merge,1298,1926,165
34000,extinct,1528,0,5
35000,extinct,1172,0,24
35000,extinct,1216,0,7
36000,split,1762,1213,752
36000,split,1763,1213,49
36000,split,1765,1136,194
36000,split,1766,1633,6
36000,split,1778,1489,488
36000,extinct,1489,0,12
37000,split,1843,1136,109
37000,split,1848,1487,100
37000,extinct,217,0,5
37000,extinct,1344,0,7
37000,extinct,1766,0,6
38000,split,1926,1213,88
38000,split,1927,1213,329
38000,extinct,957,0,47
38000,extinct,1315,0,12
38000,extinct,1765,0,194
39000,split,1994,1213,995
39000,split,2040,1927,74
39000,extinct,1487,0,12
39000,extinct,1778,0,9
40000,split,2086,1136,642
40000,split,2093,1926,26
40000,split,2099,1762,312
40000,split,2129,1487,176
40000,extinct,1127,0,11
41000,split,2179,1998,8
41000,split,2185,1136,38
41000,extinct,1554,0,689
42000,extinct,1926,0,77
43000,extinct,2040,0,40
43000,extinct,2093,0,26
43000,extinct,2179,0,7
44000,split,2468,1136,35
44000,split,2469,1137,136
44000,split,2505,1926,46
44000,merge,1994,1213,12
44000,extinct,2185,0,38
46000,split,2675,1136,240
46000,split,2677,1137,246
46000,split,2680,1136,42
46000,split,2683,2086,55
46000,split,2685,2086,11
46000,split,2692,1762,103
46000,split,2743,1848,79
46000,extinct,2129,0,132
46000,extinct,2468,0,8
47000,split,2751,2099,6
47000,extinct,1137,0,5
48000,split,2486,1136,26
48000,split,2849,2099,8
48000,split,2851,2099,219
48000,split,2855,2099,251
48000,split,2859,1762,6
48000,split,2861,2680,7
49000,split,2955,2486,26
49000,extinct,1762,0,37
49000,extinct,1843,0,11
49000,extinct,2683,0,55
49000,extinct,2751,0,6
49000,extinct,2849,0,8
49000,extinct,2861,0,7
50000,split,3005,1136,25
50000,split,3047,2751,12
50000,extinct,1848,0,182
50000,extinct,2469,0,1822
50000,merge,2505,1213,37
50000,extinct,2677,0,17
50000,extinct,2680,0,20
50000,extinct,2685,0,34
50000,extinct,2859,0,6
51000,extinct,1763,0,10
51000,extinct,2692,0,10
51000,extinct,2743,0,7
51000,extinct,2955,0,26
52000,split,3201,3027,47
53000,extinct,3047,0,7
54000,extinct,2486,0,13
54000,extinct,2851,0,17
55000,split,3416,1213,361
55000,extinct,3201,0,6
57000,split,3472,3183,51
57000,split,3569,2099,34
57000,split,3587,3416,255
57000,extinct,2086,0,12
57000,extinct,2855,0,7
58000,split,3652,2099,15
58000,merge,1213,3416,943
59000,split,3718,1213,70
60000,split,3811,2099,16
61000,split,3864,1136,179
61000,split,3869,1136,48
61000,extinct,3472,0,20
61000,extinct,3652,0,8
62000,split,3937,2099,8
62000,extinct,3569,0,14
62000,extinct,3587,0,271
63000,extinct,3005,0,104
63000,extinct,3937,0,8
64000,split,4088,1136,415
64000,split,4090,3416,58
64000,extinct,3811,0,9
65000,split,4151,3587,412
65000,split,4169,3864,19
65000,extinct,3718,0,6
65000,extinct,3869,0,56
66000,split,4221,4088,25
66000,split,4243,4169,50
67000,split,4300,4151,178
67000,split,4303,1136,14
67000,split,4304,2099,24
67000,extinct,2675,0,16
68000,split,4173,3864,18
68000,split,4367,3864,557
68000,split,4368,3864,8
68000,split,4380,2099,294
68000,extinct,4169,0,40
68000,extinct,4243,0,50
68000,extinct,4303,0,14
69000,extinct,4090,0,30
69000,extinct,4221,0,56
