step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1643,0.3250,12625.9,125,876,561,206,40,50,28,27109,27967,30945,0,0,0,1.000,1.000,1.000,693,194,23,0.5203,0.0775,0.6838,0.0490
2000,1743,0.4400,16635.9,199,742,615,386,54,65,60,28612,30092,33383,0,0,0,1.000,1.000,1.000,592,146,9,0.4318,0.1080,0.6403,0.0604
3000,1706,0.4994,17563.1,268,639,641,426,63,54,68,27189,28577,33254,0,0,0,1.000,1.000,1.000,484,154,7,0.4564,0.1003,0.6600,0.0533
4000,2095,0.4430,19592.2,265,854,780,461,79,81,56,26925,28397,32201,0,0,0,1.000,1.000,1.000,631,201,18,0.4299,0.1187,0.6278,0.0583
5000,2338,0.4641,18445.9,287,938,827,573,88,96,88,28482,29326,32584,0,0,0,1.000,1.000,1.000,711,208,18,0.4193,0.1230,0.6371,0.0604
6000,2540,0.4654,19666.2,271,961,871,708,107,100,95,28675,29356,31727,0,0,0,1.000,1.000,1.000,713,231,29,0.4027,0.1243,0.5993,0.0610
7000,2349,0.4772,19479.5,270,817,842,690,83,73,99,29502,30453,33516,0,0,0,1.000,1.000,1.000,661,237,25,0.3763,0.1238,0.5914,0.0680
8000,1757,0.5322,16582.1,318,550,655,552,62,68,84,31239,32054,34875,0,0,0,1.000,1.000,1.000,429,195,23,0.3868,0.1153,0.6362,0.0648
9000,1478,0.4729,13385.0,320,510,531,437,74,74,71,31183,32731,35945,0,0,0,1.000,1.000,1.000,400,131,14,0.4325,0.1133,0.6701,0.0605
10000,1205,0.5701,12552.0,357,530,425,250,66,61,65,32952,35376,38704,0,0,0,1.000,1.000,1.000,402,104,8,0.3688,0.1207,0.6854,0.0757
11000,942,0.4958,9219.6,331,386,331,225,44,57,56,34382,37510,39753,0,0,0,1.000,1.000,1.000,313,65,6,0.3715,0.1205,0.7381,0.0783
12000,661,0.5159,6212.3,346,298,223,140,26,60,59,34649,38820,41281,0,0,0,1.000,1.000,1.000,229,33,4,0.3796,0.1336,0.7720,0.0766
13000,370,0.4892,3473.2,331,204,112,54,17,38,31,34739,39591,41656,0,0,0,1.000,1.000,1.000,179,37,3,0.4206,0.1285,0.8145,0.0677
14000,364,0.5082,2991.6,285,241,84,39,10,43,16,35578,40948,42910,0,0,0,1.000,1.000,1.000,198,23,4,0.2499,0.1888,0.7663,0.0785
15000,438,0.5023,3457.4,286,369,51,18,8,32,16,34945,41259,43351,0,0,0,1.000,1.000,1.000,321,12,1,0.1888,0.2319,0.6563,0.0822
16000,250,0.4640,2025.1,349,199,44,7,3,35,7,35588,42063,44304,0,0,0,1.000,1.000,1.000,179,6,0,0.2219,0.1822,0.7070,0.0856
17000,457,0.5186,3697.3,283,379,50,28,6,44,8,33579,40623,43682,0,0,0,1.000,1.000,1.000,319,11,0,0.3882,0.1414,0.8690,0.0757
18000,743,0.3957,5246.3,232,501,184,58,26,47,29,31025,37792,42232,0,0,0,1.000,1.000,1.000,415,65,4,0.4575,0.1086,0.8309,0.0626
19000,983,0.4039,7760.9,253,535,251,197,32,59,50,29685,35882,40504,0,0,0,1.000,1.000,1.000,418,57,2,0.4849,0.0931,0.7878,0.0571
20000,1604,0.3928,11168.3,237,656,614,334,47,98,88,27889,33232,38898,0,0,0,1.000,1.000,1.000,534,166,29,0.4794,0.0994,0.7328,0.0556
21000,1836,0.4112,13154.9,242,794,651,391,73,109,96,26872,30897,37398,0,0,0,1.000,1.000,1.000,628,177,23,0.5099,0.0969,0.7275,0.0528
22000,2361,0.4036,15377.9,221,967,874,520,110,131,133,25712,29210,36212,0,0,0,1.000,1.000,1.000,775,229,13,0.4771,0.1023,0.6901,0.0544
23000,2723,0.3959,18213.9,209,1136,955,632,91,126,118,23148,25814,33038,0,0,0,1.000,1.000,1.000,909,279,16,0.5258,0.0888,0.6855,0.0480
24000,2531,0.4919,19555.6,248,898,955,678,104,89,106,25261,27477,34272,0,0,0,1.000,1.000,1.000,690,286,21,0.4600,0.1019,0.6507,0.0543
25000,2529,0.4077,19451.4,234,951,865,713,91,86,115,26440,26800,33259,0,0,0,1.000,1.000,1.000,756,203,14,0.4402,0.1224,0.6351,0.0568
26000,2571,0.4780,19338.7,260,996,865,710,90,85,107,28597,29209,34516,0,0,0,1.000,1.000,1.000,778,265,19,0.3936,0.1297,0.6332,0.0652
27000,2568,0.4572,17648.3,245,934,975,659,101,122,111,29859,30434,35001,0,0,0,1.000,1.000,1.000,707,250,31,0.3724,0.1290,0.6387,0.0677
28000,2312,0.4788,16571.5,252,877,846,589,90,104,103,29549,30981,35381,0,0,0,1.000,1.000,1.000,686,223,18,0.4011,0.1248,0.6572,0.0649
29000,1792,0.4866,13895.6,265,781,582,429,93,82,75,31828,33161,36822,0,0,0,1.000,1.000,1.000,608,162,18,0.3915,0.1192,0.6805,0.0669
