step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,7,443,35.4,0.5,7.4,0.0,10.8,0.1,1.18,2.5,347,196,9.44,10.34,173,117,153,0.1,1.23,1.11,1.19,3.38,4.44,4.67,32.9,1.856,0.524,5.19
5000,5,435,40.2,0.4,9.9,0.0,10.6,0.2,1.15,2.6,314,198,10.05,13.77,271,135,29,0.2,1.19,1.13,1.14,3.79,4.78,4.86,24.9,1.893,0.378,5.47
5000,17,81,50.6,15.7,11.7,0.1,7.3,2.5,5.97,5.6,77,325,17.08,30.49,50,24,7,2.6,6.83,3.30,7.43,5.41,6.00,6.78,24.3,0.994,0.640,7.79
5000,2,58,28.1,5.7,3.4,0.0,12.8,0.2,2.43,3.9,55,302,19.72,8.20,1,12,45,0.3,2.37,2.44,2.47,3.95,5.29,5.33,41.9,1.022,0.582,6.28
6000,17,542,36.6,10.1,10.1,0.5,11.6,2.4,4.12,4.0,477,188,10.72,15.71,70,143,329,2.4,4.71,1.95,5.54,5.01,5.84,6.38,40.1,0.859,0.628,7.11
6000,5,276,39.4,0.0,10.1,0.0,10.0,0.0,1.01,1.8,171,195,9.28,13.39,168,79,29,0.0,1.02,1.01,1.01,3.58,4.61,4.71,25.3,1.949,0.283,5.12
6000,7,245,32.2,0.3,5.9,0.0,10.3,0.0,1.12,2.8,193,215,9.81,8.92,105,101,39,0.1,1.14,1.05,1.14,3.16,4.22,4.36,28.6,1.907,0.446,4.98
6000,2,33,32.6,7.6,2.3,0.0,15.5,0.2,2.47,2.0,28,226,15.49,6.19,1,8,24,0.3,2.44,2.66,2.39,4.21,5.52,5.48,39.6,0.983,0.595,6.00
7000,17,1693,33.0,7.6,9.5,0.7,13.5,2.0,3.34,4.3,1488,187,11.86,13.20,544,563,586,2.1,3.95,1.75,4.22,4.83,5.86,6.03,32.6,0.851,0.621,7.02
7000,5,437,34.5,0.1,7.6,0.4,9.6,0.0,1.03,2.1,325,229,9.56,12.45,282,136,19,0.1,1.03,1.05,1.02,3.35,4.49,4.41,23.6,1.972,0.318,4.98
7000,43,98,35.9,0.9,9.3,0.0,7.2,0.0,1.23,3.7,90,332,13.51,20.56,89,7,2,0.1,1.22,1.22,1.25,3.39,4.59,4.55,11.7,1.974,0.371,5.50
7000,7,30,28.6,0.2,6.8,0.0,7.7,0.1,1.04,2.8,28,286,10.64,11.35,0,0,30,0.1,1.08,1.00,1.05,3.13,4.13,4.47,55.6,1.908,0.466,5.00
7000,2,25,28.0,6.8,2.5,0.0,12.5,0.2,2.78,4.2,20,435,26.85,10.03,0,5,20,0.4,2.82,2.74,2.76,3.88,4.92,5.20,40.9,0.978,0.613,6.12
8000,17,1886,34.4,7.6,8.6,0.5,15.5,1.7,3.34,3.8,1627,210,13.79,12.55,800,657,429,1.8,3.90,1.78,4.20,4.93,5.96,6.11,29.0,0.869,0.615,6.99
8000,2,82,34.7,5.9,5.5,0.0,17.9,0.4,1.55,0.9,62,359,26.10,5.29,0,19,63,0.6,1.48,1.50,1.61,4.84,5.85,5.82,40.4,0.982,0.611,6.05
8000,5,63,31.7,0.3,6.2,2.3,7.8,0.0,1.11,2.2,57,296,11.26,15.21,35,18,10,0.2,1.10,1.14,1.11,3.30,4.38,4.54,26.5,1.992,0.334,5.00
8000,7,12,26.6,0.0,4.8,0.0,9.7,0.0,1.00,2.2,12,241,12.11,6.92,0,0,12,0.0,1.00,1.00,1.00,3.00,4.67,4.58,58.9,1.836,0.426,5.17
9000,17,1513,32.6,6.5,8.7,0.4,14.2,1.6,3.02,3.8,1319,222,13.15,12.82,696,478,339,1.6,3.48,1.72,3.77,4.71,5.71,5.91,28.6,0.910,0.598,6.76
9000,103,398,30.8,0.9,8.4,0.2,16.7,0.0,1.17,3.5,362,286,19.52,9.64,105,180,113,0.2,1.07,1.25,1.19,4.42,5.69,5.52,32.2,1.136,0.581,6.47
