step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,1043,42.6,0.9,10.1,0.9,20.0,0.1,1.15,1.9,685,205,14.82,11.63,360,420,263,0.2,1.09,1.23,1.15,4.77,5.88,5.90,31.1,1.321,0.464,6.37
6000,1,581,37.2,1.1,8.9,1.5,14.9,0.0,1.18,1.9,447,259,16.56,9.79,156,138,287,0.2,1.08,1.35,1.15,4.41,5.36,5.41,36.0,1.387,0.397,5.86
7000,1,306,30.0,1.0,7.0,1.0,11.6,0.1,1.25,3.2,259,220,13.76,9.32,113,82,111,0.1,1.28,1.22,1.25,3.75,4.78,4.87,31.4,1.431,0.403,5.62
8000,1,84,38.0,2.5,3.5,1.1,22.3,0.1,1.27,2.8,66,139,13.25,5.64,77,7,0,0.1,1.12,1.43,1.26,4.74,5.58,5.49,17.4,1.239,0.516,6.24
9000,1,9,44.3,9.4,6.4,0.0,12.1,0.9,3.23,4.2,9,564,36.13,15.56,6,3,0,1.0,4.00,2.09,3.44,4.67,5.44,6.00,24.0,1.193,0.511,6.78
11000,28,261,32.1,0.0,11.5,0.0,4.5,0.0,1.00,1.3,134,193,5.52,15.29,117,85,59,0.0,1.00,1.01,1.00,2.99,4.10,4.19,28.8,1.996,0.763,4.46
12000,28,198,27.3,0.1,9.1,0.0,4.4,0.0,1.06,1.2,103,247,7.37,12.77,54,59,85,0.0,1.06,1.04,1.07,2.67,3.86,3.80,37.4,1.996,0.634,4.12
12000,37,92,43.0,3.0,13.4,2.9,19.0,0.1,1.69,3.1,85,185,20.23,4.57,55,10,27,1.8,1.73,2.29,1.52,5.61,6.71,6.14,25.8,1.081,0.723,7.20
13000,37,101,39.7,1.8,12.0,2.3,18.6,0.0,1.41,3.0,85,343,30.00,7.01,39,30,32,0.7,1.39,1.84,1.34,5.58,6.62,6.17,28.3,1.126,0.720,7.14
13000,28,99,26.2,0.2,6.3,0.0,6.4,0.0,1.10,1.3,62,339,11.54,13.04,57,14,28,0.0,1.10,1.12,1.09,2.84,3.76,3.81,26.5,1.994,0.645,4.10
14000,37,69,34.5,0.3,14.8,0.1,16.2,0.0,1.05,3.5,58,278,29.15,2.66,53,12,4,0.1,1.02,1.09,1.05,5.28,6.30,6.28,22.3,1.081,0.737,7.16
14000,28,40,30.4,0.0,5.4,0.0,9.9,0.0,1.00,0.6,19,428,16.41,14.59,27,10,3,0.0,1.00,1.00,1.00,3.00,4.03,4.03,24.3,1.993,0.607,4.18
15000,37,60,33.4,0.3,9.8,1.5,16.8,0.0,1.07,3.0,50,275,22.07,2.94,50,8,2,0.0,1.10,1.06,1.05,4.48,6.43,5.68,20.7,1.188,0.674,6.82
15000,28,32,27.2,0.0,4.8,0.0,8.9,0.0,1.00,0.9,17,650,29.18,7.35,17,9,6,0.0,1.00,1.00,1.00,2.78,3.88,3.72,27.6,1.995,0.611,4.03
16000,86,79,47.7,0.1,13.2,2.1,35.1,0.1,1.03,2.1,40,113,17.75,2.85,66,9,4,0.1,1.05,1.00,1.05,6.58,7.20,7.09,19.2,0.966,0.642,7.67
16000,85,58,44.2,0.0,10.2,0.0,12.0,0.0,1.00,0.7,29,390,25.19,5.12,33,22,3,0.0,1.00,1.00,1.00,3.81,4.93,4.88,23.6,1.996,0.944,5.09
16000,37,11,41.2,0.8,8.9,0.0,19.3,0.0,1.15,0.2,11,426,31.64,3.83,9,2,0,0.5,1.00,1.32,1.14,4.64,6.27,6.36,19.5,1.381,0.609,6.36
16000,28,6,30.9,0.0,3.3,0.0,12.2,0.0,1.00,0.0,4,959,50.26,5.93,6,0,0,0.0,1.00,1.00,1.00,3.67,4.00,4.00,21.5,1.995,0.591,4.00
17000,86,72,43.3,0.8,14.6,2.7,29.5,0.1,1.15,3.5,63,347,35.07,10.59,42,22,8,0.2,1.21,1.08,1.17,6.47,7.39,7.04,26.3,0.937,0.656,8.10
17000,85,57,47.8,0.0,9.2,0.0,14.9,0.0,1.00,0.3,28,505,30.37,8.47,40,10,7,0.0,1.00,1.00,1.00,3.96,4.96,5.11,23.4,1.981,0.911,5.11
18000,97,350,28.9,0.3,8.7,0.0,5.1,0.1,1.11,0.7,128,185,5.46,10.77,147,123,80,0.1,1.12,1.08,1.12,2.99,3.88,3.92,28.9,1.998,0.808,4.09
18000,37,151,42.8,0.4,4.5,0.7,40.7,0.0,1.07,2.1,81,82,12.51,4.01,105,43,3,0.1,1.03,1.13,1.06,6.08,7.33,6.85,17.3,1.023,0.700,7.62
18000,98,103,42.5,0.5,13.1,4.1,20.9,0.1,1.11,3.6,84,311,31.51,3.76,45,29,29,0.1,1.15,1.12,1.09,5.85,6.32,6.37,31.0,1.166,0.609,7.24
18000,86,45,48.5,1.1,17.0,2.5,31.0,0.0,1.24,4.0,33,244,32.40,1.35,10,17,18,0.2,1.32,1.26,1.18,6.69,7.44,6.98,35.1,0.938,0.659,8.20
18000,85,24,34.2,0.0,7.5,0.0,9.6,0.0,1.00,3.0,15,565,32.35,17.24,11,11,2,0.0,1.00,1.00,1.00,3.25,3.92,4.58,24.0,1.994,0.937,5.00
19000,97,513,27.5,0.4,7.5,0.0,5.4,0.1,1.15,1.2,223,242,7.28,12.10,163,141,209,0.1,1.14,1.12,1.18,2.75,3.74,3.79,33.2,1.999,0.788,4.07
19000,86,129,35.2,1.0,12.8,0.4,22.4,0.1,1.25,5.6,105,203,22.71,3.49,65,37,27,0.3,1.28,1.26,1.26,5.53,6.02,6.40,25.2,0.937,0.659,7.61
19000,98,96,37.0,0.0,9.9,5.6,21.1,0.0,1.00,6.7,84,251,29.82,2.79,36,23,37,0.0,1.00,1.00,1.00,5.80,6.28,6.08,32.1,1.096,0.631,7.86
19000,85,18,26.4,0.0,3.0,0.0,10.2,0.0,1.00,4.7,17,221,11.49,6.07,17,1,0,0.0,1.00,1.00,1.00,2.94,3.33,4.33,16.6,1.994,0.955,5.00
20000,97,439,27.5,0.6,6.7,0.0,5.9,0.1,1.24,1.7,235,252,8.17,11.87,207,148,84,0.1,1.26,1.15,1.27,2.77,3.76,3.72,27.9,1.999,0.795,4.18
20000,86,288,38.9,0.6,12.3,0.8,27.0,0.1,1.15,4.6,226,171,21.33,3.58,117,78,93,0.4,1.18,1.16,1.13,5.73,6.74,6.47,30.7,0.956,0.677,7.76
20000,98,28,25.6,0.0,7.5,3.6,14.0,0.0,1.00,9.1,28,507,47.65,7.26,15,11,2,0.0,1.00,1.00,1.00,5.04,5.57,5.29,23.0,1.090,0.642,7.71
21000,86,187,40.0,2.4,12.4,0.5,25.0,0.1,1.58,5.7,165,146,18.37,4.61,42,78,67,0.4,1.59,1.55,1.60,6.01,6.78,6.27,33.9,0.940,0.657,7.94
21000,97,148,47.6,0.5,13.0,0.0,9.7,0.0,1.17,1.3,90,175,7.64,15.61,80,31,37,0.0,1.17,1.17,1.17,3.78,4.97,5.04,28.2,2.000,0.583,5.32
22000,86,398,34.7,2.2,7.9,0.9,23.0,0.1,1.55,5.5,349,190,20.06,6.37,126,125,147,0.3,1.50,1.72,1.51,5.19,6.17,5.98,32.8,0.976,0.655,7.46
22000,97,232,66.9,0.7,20.1,0.0,12.0,0.1,1.11,2.2,177,219,12.81,26.75,49,68,115,0.1,1.05,1.10,1.14,4.74,6.13,6.16,37.9,2.000,0.651,6.70
