step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1292.5822,768.34,88.00,1.83,371,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1277.4455,727.70,644.03,0.93,319,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.0639,0.00,2.51,22.54,1,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1723.8407,904.91,95.53,15.06,532,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,954.9742,360.00,498.82,14.14,334,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,4.2193,5.85,7.80,29.42,1,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,1311.3861,690.36,63.03,26.41,540,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,1027.6866,370.74,635.53,23.27,403,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.8459,0.29,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4324,1092.0811,491.21,88.08,33.46,357,27.92,10.260,5.138,0.3251,219.603,0.00,0.0000
1000,-30,1,3254,1652.3173,724.77,1520.32,29.60,547,27.20,10.103,5.560,0.4805,310.830,0.00,0.0000
1000,-30,2,599,323.9672,167.24,844.72,34.76,113,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,513.1879,236.38,41.39,55.87,51,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,1499.5412,726.18,1070.92,30.03,334,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,2217.5678,842.36,11055.87,33.07,985,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,447.3038,278.32,24.35,65.26,34,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,1213.5959,440.51,921.13,35.06,129,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,2480.0496,1011.54,15825.85,34.84,999,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1824,418.9563,284.86,31.10,72.11,24,38.85,17.518,2.984,0.2175,429.498,0.00,0.0000
1000,0,1,1740,986.2828,448.24,841.84,40.70,85,38.58,17.318,3.014,0.3685,748.874,0.00,0.0000
1000,0,2,4803,3085.1953,1524.15,15244.29,38.05,901,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,928.3222,526.28,51.71,74.60,31,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,1734.6556,785.94,1338.46,44.81,166,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,2476.1317,1106.52,9744.57,22.85,796,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,923.3294,533.68,62.07,62.26,179,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,2134.2639,890.17,1560.63,36.39,448,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,851.3939,407.48,2054.87,8.26,259,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,1471.0859,792.69,85.08,37.43,403,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
1000,30,1,2310,1595.4550,743.33,1004.19,42.41,409,29.31,11.117,4.844,0.5376,357.032,0.00,0.0000
1000,30,2,220,149.4376,38.10,242.93,71.00,63,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,1257.3397,660.69,63.82,28.38,385,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,767.1916,247.66,492.04,49.77,245,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,116.4931,18.99,262.05,65.79,32,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,461.6952,320.35,13.83,19.39,89,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,259.9230,102.20,138.70,53.69,60,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,5.6263,2.50,13.68,35.34,4,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
1000,60,0,3853,85.8735,84.05,0.77,11.91,1,2.35,0.233,15.057,0.1138,5.121,0.00,0.0000
1000,60,1,2,2.1405,2.27,0.32,20.07,0,9.32,0.587,10.123,0.9626,63.711,0.00,0.0000
1000,70,0,4656,5.3225,6.54,0.16,8.42,0,-5.43,0.001,20.728,0.0813,0.899,0.00,0.0000
